ROUTE_SORT_ORDER,RIDERSHIP_AVERAGE,YTD_TOTAL_RIDERSHIP_COUNT,QTD_TOTAL_RIDERSHIP_COUNT,PY_QTD_TOTAL_RIDERSHIP_COUNT,PY_YTD_TOTAL_RIDERSHIP_COUNT,PY_RIDERSHIP_AVERAGE,YEAR_NUM,MONTH_NAME,MONTH_SHORT_NAME,MONTH_END_DATE,MONTH_YEAR,DAY_TYPE,MODE_NAME,SUB_MODE,ROUTE_NAME,DATA_AS_OF,SHOW_ON_DASHBOARD,FISCAL_YEAR_NUMBER,FISCAL_MONTH_NUMBER,FISCAL_QUARTER_NUMBER
339,0,0,0,0,0,0,2017,December,12-Dec,20171231,Dec-2017,Saturday,MetroBus,Crosstown Routes,339-Tuscany,07/31/2021,1,2018,3,1
990,452.9998,452.9998,452.9998,2724.99998,2724.99998,2724.99998,2020,October,10-Oct,20201031,Oct-20,Weekday,MetroExpress,MetroExpress,990-Manor/Elgin Express,07/31/2021,1,2021,1,1
681,0,0,0,0,0,0,2018,January,01-Jan,20180131,Jan-2018,Weekday,MetroBus,UT Shuttles,681-Intramural/Far West,07/31/2021,1,2018,4,2
663,7456.11359,138517.80708,37854.12753,42657.18638,150045.44693,9616.59204,2018,June,06-Jun,20180630,Jun-2018,Weekday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2018,9,3
214,0,0,0,0,0,0,2021,April,04-Apr,20210430,Apr-20,Sunday,MetroBus,Feeder Routes,214-Northwest Feeder,07/31/2021,1,2021,7,3
682,57,672.99996,234.33332,255.66664,572.16664,127,2020,March,03-Mar,20200331,Mar-20,Sunday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2020,6,2
450,0,0,0,0,0,0,2020,May,05-May,20200531,May-20,Sunday,MetroBus,Special Service Routes,450-Bus Bridge RATP Dev,07/31/2021,1,2020,8,3
445,0,194.61904,0,0,0,0,2019,July,07-Jul,20190731,Jul-2019,Saturday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2019,10,4
201,940.66664,7845.04905,3062.69911,,,,2017,March,03-Mar,20170331,Mar-2017,Saturday,MetroBus,Feeder Routes,201-Southpark Meadows,07/31/2021,1,2017,6,2
486,930.91665,930.91665,930.91665,,,,2016,October,10-Oct,20161031,Oct-2016,Saturday,MetroBus,Special Service Routes,486-Night Owl South Congress,07/31/2021,1,2017,1,1
135,105.2104,1165.62228,247.86588,252.1108,2966.33731,140.111,2021,May,05-May,20210531,May-20,Weekday,MetroBus,Flyer Routes,135-Dell Limited,07/31/2021,1,2021,8,3
465,1016.52223,2098.09987,2098.09987,8389.98481,8389.98481,3700.17533,2020,November,11-Nov,20201130,Nov-20,Weekday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2021,2,1
661,0,0,0,0,0,0,2019,December,12-Dec,20191231,Dec-2019,Sunday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2020,3,1
466,0,0,0,0,0,0,2020,August,08-Aug,20200831,Aug-20,Saturday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2020,11,4
335,17332.07159,17332.07159,17332.07159,15398.88088,15398.88088,15398.88088,2019,October,10-Oct,20191031,Oct-2019,Weekday,MetroBus,Crosstown Routes,335-335 35th/38th,07/31/2021,1,2020,1,1
653,0,0,0,0,0,0,2019,October,10-Oct,20191031,Oct-2019,Saturday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2020,1,1
214,0,0,0,,,,2017,May,05-May,20170531,May-2017,Sunday,MetroBus,Feeder Routes,214-Northwest Feeder,07/31/2021,1,2017,8,3
142,0,0,0,0,0,0,2019,October,10-Oct,20191031,Oct-2019,Sunday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2020,1,1
325,6906.56096,65699.0792,21416.56096,21315.3333,86814.50397,6860,2021,June,06-Jun,20210630,Jun-20,Saturday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2021,9,3
801,14945.91665,73586.21254,14945.91665,,,,2017,April,04-Apr,20170430,Apr-2017,Sunday,MetroRapid,MetroRapid,801-N Lamar S Congress,07/31/2021,1,2017,7,3
490,0,0,0,0,0,0,2020,September,09-Sep,20200930,Sep-20,Sunday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2020,12,4
339,0,0,0,,,,2017,February,02-Feb,20170228,Feb-2017,Saturday,MetroBus,Crosstown Routes,339-Tuscany,07/31/2021,1,2017,5,2
110,0,0,0,0,0,0,2018,March,03-Mar,20180331,Mar-2018,Saturday,MetroBus,Flyer Routes,110-South Central Flyer,07/31/2021,1,2018,6,2
100,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,Flyer Routes,100-MetroAirport,07/31/2021,1,2020,6,2
110,0,0,0,0,0,0,2019,May,05-May,20190531,May-2019,Sunday,MetroBus,Flyer Routes,110-South Central Flyer,07/31/2021,1,2019,8,3
21,493,6996.31954,1165.5,,,,2017,August,08-Aug,20170831,Aug-2017,Sunday,MetroBus,Local Routes,21-Exposition/Chicon Clockwise,07/31/2021,1,2017,11,4
228,0,0,0,0,0,0,2018,January,01-Jan,20180131,Jan-2018,Saturday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2018,4,2
103,0,0,0,0,0,0,2018,January,01-Jan,20180131,Jan-2018,Saturday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2018,4,2
30,18433.1206,98874.70126,36181.1204,41147.76399,109175.63386,20293.5714,2018,February,02-Feb,20180228,Feb-2018,Weekday,MetroBus,Local Routes,30-Barton Creek Sq,07/31/2021,1,2018,5,2
550,0,0,0,0,4263.31914,0,2020,February,02-Feb,20200229,Feb-20,Sunday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2020,5,2
350,3767.59995,32950.80136,3767.59995,2842,39180.2092,2842,2021,July,07-Jul,20210731,Jul-20,Saturday,MetroBus,Crosstown Routes,350-Airport Blvd,07/31/2021,1,2021,10,4
105,0,0,0,0,0,0,2020,May,05-May,20200531,May-20,Saturday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2020,8,3
640,0,0,0,,,,2017,April,04-Apr,20170430,Apr-2017,Sunday,MetroBus,UT Shuttles,640-Forty Acres,07/31/2021,1,2017,7,3
445,0,0,0,0,0,0,2019,September,09-Sep,20190930,Sep-2019,Sunday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2019,12,4
318,1764.33332,12495.94242,5673.94244,8454.16665,17569.2916,2715.5,2021,March,03-Mar,20210331,Mar-20,Sunday,MetroBus,Crosstown Routes,318-Westgate/Slaughter,07/31/2021,1,2021,6,2
201,959,3131.26661,3131.26661,4782.34994,4782.34994,1275,2017,December,12-Dec,20171231,Dec-2017,Saturday,MetroBus,Feeder Routes,201-Southpark Meadows,07/31/2021,1,2018,3,1
18,2685.74995,30884.49745,6878.30155,,,,2017,September,09-Sep,20170930,Sep-2017,Saturday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2017,12,4
6,1185,19131.41651,3860.24995,6837.13332,21649.29981,2774.8,2020,June,06-Jun,20200630,Jun-20,Saturday,MetroBus,Local Routes,6-East 12th,07/31/2021,1,2020,9,3
1,13646.66664,45471.16664,13646.66664,13862.46665,53900.83325,13862.46665,2021,January,01-Jan,20210131,Jan-20,Saturday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2021,4,2
445,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2021,2,1
445,0,0,0,0,0,0,2020,April,04-Apr,20200430,Apr-20,Sunday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2020,7,3
233,248,677.99995,677.99995,802.52,802.52,275,2018,December,12-Dec,20181231,Dec-2018,Saturday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2019,3,1
275,2509,14249.54233,5823.74242,6057.96965,14272.80295,2789,2018,February,02-Feb,20180228,Feb-2018,Sunday,MetroBus,Feeder Routes,275-North Lamar,07/31/2021,1,2018,5,2
233,180,180,180,127.5,127.5,127.5,2018,October,10-Oct,20181031,Oct-2018,Sunday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2019,1,1
300,18830,62222.74996,62222.74996,67249.77313,67249.77313,18091.91665,2017,December,12-Dec,20171231,Dec-2017,Saturday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2018,3,1
337,4944.33332,67467.13107,17480.83327,16794.9215,21919.9215,5880.0833,2019,September,09-Sep,20190930,Sep-2019,Saturday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2019,12,4
17,3295,31580.53327,3295,4797,38761.72909,4797,2020,April,04-Apr,20200430,Apr-20,Saturday,MetroBus,Local Routes,17-Cesar Chavez,07/31/2021,1,2020,7,3
493,0,16,16,0,0,0,2019,February,02-Feb,20190228,Feb-2019,Saturday,MetroBus,Special Service Routes,493-EASTVIEW,07/31/2021,1,2019,5,2
661,6271.9998,6271.9998,6271.9998,40524.873,40524.873,40524.873,2020,October,10-Oct,20201031,Oct-20,Weekday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2021,1,1
656,7335.679,305293.45196,7335.679,,,,2017,July,07-Jul,20170731,Jul-2017,Weekday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2017,10,4
990,2161.93978,2161.93978,2161.93978,1883.007,1883.007,1883.007,2017,October,10-Oct,20171031,Oct-2017,Weekday,MetroExpress,MetroExpress,990-Manor/Elgin Express,07/31/2021,1,2018,1,1
492,0,28,0,,,,2017,May,05-May,20170531,May-2017,Saturday,MetroBus,Special Service Routes,492-Delwood,07/31/2021,1,2017,8,3
983,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroExpress,MetroExpress,983-N. U.S. 183 Express,07/31/2021,1,2017,10,4
464,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Weekday,MetroBus,Special Service Routes,"464-MLK, Jr./Capitol",07/31/2021,1,2020,6,2
2,11998.70501,54279.59191,11998.70501,25441.53885,99916.35949,25441.53885,2021,January,01-Jan,20210131,Jan-20,Weekday,MetroBus,Local Routes,2-Rosewood,07/31/2021,1,2021,4,2
383,4965.57572,39022.7756,14271.24236,11277.29996,43063.65505,3494.8,2021,June,06-Jun,20210630,Jun-20,Sunday,MetroBus,Crosstown Routes,383-Research/Braker,07/31/2021,1,2021,9,3
3,76454.1114,411745.87713,153945.57279,,,,2017,February,02-Feb,20170228,Feb-2017,Weekday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2017,5,2
656,0,177804.5641,0,67586.32542,263396.26171,5014.8124,2020,June,06-Jun,20200630,Jun-20,Weekday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2020,9,3
672,0,0,0,,,,2017,September,09-Sep,20170930,Sep-2017,Sunday,MetroBus,UT Shuttles,672-Lakeshore,07/31/2021,1,2017,12,4
470,20,96.6,32,39,141,16,2018,June,06-Jun,20180630,Jun-2018,Saturday,MetroBus,Special Service Routes,470-Manor Flex,07/31/2021,1,2018,9,3
455,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Sunday,MetroBus,Special Service Routes,455-Bus Bridge MV,07/31/2021,1,2020,6,2
410,0,0,0,0,0,0,2018,October,10-Oct,20181031,Oct-2018,Sunday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2019,1,1
233,89,875.47994,305,587.14282,1601.35943,270.33332,2018,February,02-Feb,20180228,Feb-2018,Sunday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2018,5,2
10,50269.99994,317748.63351,111566.41655,282749.90403,727621.68851,143786.0742,2021,February,02-Feb,20210228,Feb-20,Weekday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2021,5,2
490,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2020,6,2
240,0,0,0,0,0,0,2019,October,10-Oct,20191031,Oct-2019,Weekday,MetroBus,Feeder Routes,240-Rutland,07/31/2021,1,2020,1,1
983,0,28478.7492,0,10381.1268,71029.47009,10381.1268,2018,April,04-Apr,20180430,Apr-2018,Weekday,MetroExpress,MetroExpress,983-N. U.S. 183 Express,07/31/2021,1,2018,7,3
105,0,0,0,0,0,0,2018,September,09-Sep,20180930,Sep-2018,Sunday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2018,12,4
111,0,0,0,0,0,0,2021,May,05-May,20210531,May-20,Saturday,MetroBus,Flyer Routes,111-South Mopac Flyer,07/31/2021,1,2021,8,3
320,0,0,0,86525.47922,336400.4416,43764.69416,2019,May,05-May,20190531,May-2019,Weekday,MetroBus,Crosstown Routes,320-St. Johns,07/31/2021,1,2019,8,3
661,0,389.06818,0,0,470.46575,0,2018,April,04-Apr,20180430,Apr-2018,Saturday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2018,7,3
18,1541.33332,10628.87492,4657.4583,7652.43421,17281.10083,2378.99995,2021,March,03-Mar,20210331,Mar-20,Sunday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2021,6,2
641,0,0,0,0,0,0,2018,November,11-Nov,20181130,Nov-2018,Saturday,MetroBus,UT Shuttles,641-East Campus,07/31/2021,1,2019,2,1
271,6850.7846,6850.7846,6850.7846,5004.99972,5004.99972,5004.99972,2017,October,10-Oct,20171031,Oct-2017,Weekday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2018,1,1
127,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Flyer Routes,127-Dove Springs Flyer,07/31/2021,1,2017,10,4
490,0,0,0,0,0,0,2018,June,06-Jun,20180630,Jun-2018,Saturday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2018,9,3
320,6579.66664,50358.29845,21484.73184,,,,2017,March,03-Mar,20170331,Mar-2017,Saturday,MetroBus,Crosstown Routes,320-St. Johns,07/31/2021,1,2017,6,2
19,5146.9999,34246.80694,12262.26905,37187.52712,88505.86503,17229.0994,2021,February,02-Feb,20210228,Feb-20,Weekday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2021,5,2
171,3543.96756,13963.41859,3543.96756,3426.8406,14309.53234,3426.8406,2019,January,01-Jan,20190131,Jan-2019,Weekday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2019,4,2
485,1531.07136,15830.30661,4846.74403,5290.86298,16779.96851,1750.15786,2018,June,06-Jun,20180630,Jun-2018,Weekday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2018,9,3
135,0,0,0,0,0,0,2019,June,06-Jun,20190630,Jun-2019,Sunday,MetroBus,Flyer Routes,135-Dell Limited,07/31/2021,1,2019,9,3
345,274,4203.83327,959.75,1487.33325,4690.93316,513.3333,2020,June,06-Jun,20200630,Jun-20,Sunday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2020,9,3
1,85985.6035,85985.6035,85985.6035,102453.39214,102453.39214,102453.39214,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2019,1,1
338,4312.3333,25373.4498,4312.3333,,,,2017,April,04-Apr,20170430,Apr-2017,Saturday,MetroBus,Crosstown Routes,338-Lamar/45th,07/31/2021,1,2017,7,3
980,6396.26169,23367.34351,6396.26169,3074.4066,5161.59,3074.4066,2019,January,01-Jan,20190131,Jan-2019,Weekday,MetroExpress,MetroExpress,980-North Mopac Express,07/31/2021,1,2019,4,2
315,0,0,0,0,0,0,2018,March,03-Mar,20180331,Mar-2018,Sunday,MetroBus,Crosstown Routes,315-Ben White,07/31/2021,1,2018,6,2
656,0,773.47905,392.0103,371.12903,831.06006,0,2018,June,06-Jun,20180630,Jun-2018,Saturday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2018,9,3
324,2478.33332,38235.32469,2478.33332,3741,40854.46658,3741,2020,July,07-Jul,20200731,Jul-20,Sunday,MetroBus,Crosstown Routes,324-Georgian/Ohlen,07/31/2021,1,2020,10,4
483,2496.0888,29152.8962,4943.9626,,,,2017,August,08-Aug,20170831,Aug-2017,Weekday,MetroBus,Special Service Routes,483-Night Owl Riverside,07/31/2021,1,2017,11,4
671,22955.45971,50283.56843,50283.56843,66284.70447,66284.70447,32086.6902,2017,November,11-Nov,20171130,Nov-2017,Weekday,MetroBus,UT Shuttles,671-North Riverside,07/31/2021,1,2018,2,1
981,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Weekday,MetroExpress,MetroExpress,981-Oak Knoll Express,07/31/2021,1,2017,10,4
983,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Weekday,MetroExpress,MetroExpress,983-N. U.S. 183 Express,07/31/2021,1,2021,10,4
990,0,0,0,0,0,0,2021,March,03-Mar,20210331,Mar-20,Sunday,MetroExpress,MetroExpress,990-Manor/Elgin Express,07/31/2021,1,2021,6,2
318,2518,5249.99995,5249.99995,7157.91664,7157.91664,4270.91664,2020,November,11-Nov,20201130,Nov-20,Saturday,MetroBus,Crosstown Routes,318-Westgate/Slaughter,07/31/2021,1,2021,2,1
412,129,1673.39992,1673.39992,3997.05879,3997.05879,786.0588,2018,December,12-Dec,20181231,Dec-2018,Weekday,MetroBus,Special Service Routes,412-E-Bus/Main Campus,07/31/2021,1,2019,3,1
980,0,385,0,0,0,0,2020,January,01-Jan,20200131,Jan-20,Sunday,MetroExpress,MetroExpress,980-North Mopac Express,07/31/2021,1,2020,4,2
7,159440.75422,1304284.14392,319191.10362,,,,2017,May,05-May,20170531,May-2017,Weekday,MetroBus,Local Routes,7-Duval / Dove Springs,07/31/2021,1,2017,8,3
680,405,405,405,412,412,412,2019,October,10-Oct,20191031,Oct-2019,Sunday,MetroBus,UT Shuttles,680-North Riverside/Lakeshore,07/31/2021,1,2020,1,1
450,0,0,0,0,0,0,2019,January,01-Jan,20190131,Jan-2019,Sunday,MetroBus,Special Service Routes,450-Bus Bridge RATP Dev,07/31/2021,1,2019,4,2
310,16573.73806,105523.28501,16573.73806,16243.99986,159348.73878,16243.99986,2021,April,04-Apr,20210430,Apr-20,Weekday,MetroBus,Crosstown Routes,310-Parker/Wickersham,07/31/2021,1,2021,7,3
345,3441.09854,33811.1636,3441.09854,3303.84201,6695.46821,3303.84201,2019,July,07-Jul,20190731,Jul-2019,Weekday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2019,10,4
392,9863.1093,90046.34464,9863.1093,9102.26814,101061.47541,9102.26814,2019,July,07-Jul,20190731,Jul-2019,Weekday,MetroBus,Crosstown Routes,392-Braker,07/31/2021,1,2019,10,4
10,11738,109664.4364,36594.91659,33079.99995,156902.59413,10581,2021,June,06-Jun,20210630,Jun-20,Saturday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2021,9,3
233,166,2849.46648,540.19996,636.9999,2447.99975,193,2020,September,09-Sep,20200930,Sep-20,Saturday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2020,12,4
233,181.99995,1992.9998,181.99995,211,2362.46991,211,2019,July,07-Jul,20190731,Jul-2019,Saturday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2019,10,4
455,0,0,0,0,0,0,2019,July,07-Jul,20190731,Jul-2019,Sunday,MetroBus,Special Service Routes,455-Bus Bridge MV,07/31/2021,1,2019,10,4
37,4707.33332,27377.91101,14649.94442,,,,2017,March,03-Mar,20170331,Mar-2017,Sunday,MetroBus,Local Routes,37-Colony Park/Windsor Park,07/31/2021,1,2017,6,2
331,10143.42852,86903.01267,10143.42852,,,,2017,July,07-Jul,20170731,Jul-2017,Saturday,MetroBus,Crosstown Routes,331-Oltorf,07/31/2021,1,2017,10,4
980,257,1343.40148,1343.40148,0,0,0,2019,December,12-Dec,20191231,Dec-2019,Saturday,MetroExpress,MetroExpress,980-North Mopac Express,07/31/2021,1,2020,3,1
550,60199.3864,255217.74808,118229.47852,196832.57021,291038.68713,58713.176,2020,February,02-Feb,20200229,Feb-20,Weekday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2020,5,2
484,0,0,0,0,0,0,2021,January,01-Jan,20210131,Jan-20,Sunday,MetroBus,Special Service Routes,484-Night Owl South Lamar,07/31/2021,1,2021,4,2
10,138963.82983,583835.61431,138963.82983,129886.31985,561144.96625,129886.31985,2020,January,01-Jan,20200131,Jan-20,Weekday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2020,4,2
450,0,0,0,0,0,0,2020,August,08-Aug,20200831,Aug-20,Saturday,MetroBus,Special Service Routes,450-Bus Bridge RATP Dev,07/31/2021,1,2020,11,4
999,4932,26857.99995,13434,11516,23451.99997,3774,2019,March,03-Mar,20190331,Mar-2019,Sunday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2019,6,2
484,0,0,0,205,205,205,2020,October,10-Oct,20201031,Oct-20,Saturday,MetroBus,Special Service Routes,484-Night Owl South Lamar,07/31/2021,1,2021,1,1
935,0,0,0,,,,2016,December,12-Dec,20161231,Dec-2016,Sunday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2017,3,1
171,4286.12074,4286.12074,4286.12074,4424.03388,4424.03388,4424.03388,2017,October,10-Oct,20171031,Oct-2017,Weekday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2018,1,1
323,10111,51567.73971,20473.35277,33848.895,95756.46014,16589.8544,2019,February,02-Feb,20190228,Feb-2019,Weekday,MetroBus,Crosstown Routes,323-Anderson,07/31/2021,1,2019,5,2
19,2959.5,2959.5,2959.5,3880.11426,3880.11426,3880.11426,2018,October,10-Oct,20181031,Oct-2018,Saturday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2019,1,1
19,3381,15482.49991,6464.99995,5192.99995,13767.4999,2351,2020,February,02-Feb,20200229,Feb-20,Saturday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2020,5,2
238,878,8397.32223,1730.33332,2325.75,9178.72085,1077,2018,May,05-May,20180531,May-2018,Saturday,MetroBus,Feeder Routes,238-Westgate,07/31/2021,1,2018,8,3
481,0,0,0,0,0,0,2019,November,11-Nov,20191130,Nov-2019,Sunday,MetroBus,Special Service Routes,481-Night Owl North Lamar,07/31/2021,1,2020,2,1
18,968,18249.10083,968,2725.19996,20218.69659,2725.19996,2020,April,04-Apr,20200430,Apr-20,Sunday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2020,7,3
30,3003,27766.22606,3003,4647.74995,31722.18215,4647.74995,2018,April,04-Apr,20180430,Apr-2018,Saturday,MetroBus,Local Routes,30-Barton Creek Sq,07/31/2021,1,2018,7,3
127,489.17638,4611.37105,1108.49095,1075.70026,3958.48199,493.53326,2018,May,05-May,20180531,May-2018,Weekday,MetroBus,Flyer Routes,127-Dove Springs Flyer,07/31/2021,1,2018,8,3
111,0,0,0,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Sunday,MetroBus,Flyer Routes,111-South Mopac Flyer,07/31/2021,1,2019,6,2
322,1571.99995,14222.28318,1571.99995,1540,2851,1540,2019,July,07-Jul,20190731,Jul-2019,Saturday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2019,10,4
5,4957.33332,55324.41652,11911.33332,,,,2017,May,05-May,20170531,May-2017,Saturday,MetroBus,Local Routes,5-Woodrow/Lamar,07/31/2021,1,2017,8,3
217,0,0,0,0,0,0,2018,November,11-Nov,20181130,Nov-2018,Sunday,MetroBus,Feeder Routes,217-Montopolis Feeder,07/31/2021,1,2019,2,1
935,0,0,0,0,0,0,2018,November,11-Nov,20181130,Nov-2018,Saturday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2019,2,1
653,0,0,0,0,591.78328,0,2019,February,02-Feb,20190228,Feb-2019,Saturday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2019,5,2
550,0,4271,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2017,10,4
999,2995,20108.99993,2995,1684,29816.99993,1684,2021,April,04-Apr,20210430,Apr-20,Saturday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2021,7,3
481,0,0,0,0,0,0,2019,May,05-May,20190531,May-2019,Sunday,MetroBus,Special Service Routes,481-Night Owl North Lamar,07/31/2021,1,2019,8,3
383,2392.66664,8744.16664,8744.16664,,,,2016,December,12-Dec,20161231,Dec-2016,Sunday,MetroBus,Crosstown Routes,383-Research/Braker,07/31/2021,1,2017,3,1
455,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,Special Service Routes,455-Bus Bridge MV,07/31/2021,1,2021,2,1
337,0,0,0,,,,2017,January,01-Jan,20170131,Jan-2017,Saturday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2017,4,2
670,461.61643,828.61643,828.61643,966.15384,966.15384,600.15384,2017,December,12-Dec,20171231,Dec-2017,Saturday,MetroBus,UT Shuttles,670-Crossing Place,07/31/2021,1,2018,3,1
275,0,0,0,0,0,0,2020,April,04-Apr,20200430,Apr-20,Weekday,MetroBus,Feeder Routes,275-North Lamar,07/31/2021,1,2020,7,3
171,528.12496,3889.74703,528.12496,356.43928,20623.06856,356.43928,2021,July,07-Jul,20210731,Jul-20,Weekday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2021,10,4
484,0,0,0,0,0,0,2018,September,09-Sep,20180930,Sep-2018,Sunday,MetroBus,Special Service Routes,484-Night Owl South Lamar,07/31/2021,1,2018,12,4
110,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Saturday,MetroBus,Flyer Routes,110-South Central Flyer,07/31/2021,1,2021,10,4
550,0,0,0,2877,2877,2877,2021,January,01-Jan,20210131,Jan-20,Saturday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2021,4,2
7,11895.33332,116735.21076,55531.21082,58689.26664,115901.84985,22090,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,Local Routes,7-Duval / Dove Springs,07/31/2021,1,2020,6,2
411,0,0,0,0,0,0,2020,January,01-Jan,20200131,Jan-20,Sunday,MetroBus,Special Service Routes,411-E-Bus/Riverside,07/31/2021,1,2020,4,2
271,18879.3708,63249.93522,63249.93522,59622.08801,59622.08801,16969.8546,2019,December,12-Dec,20191231,Dec-2019,Weekday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2020,3,1
135,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Saturday,MetroBus,Flyer Routes,135-Dell Limited,07/31/2021,1,2017,10,4
122,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2017,10,4
228,4441.27257,72281.97714,9037.4732,19081.0125,95897.02599,9347.44734,2020,August,08-Aug,20200831,Aug-20,Weekday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2020,11,4
